code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
SH.603226,菲林格尔,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74341590529690,False,N/A,False,,CN_SH
SH.603227,雪峰科技,100,STOCK,N/A,,N/A,,N/A,N/A,2015-05-15,71163314730651,False,N/A,False,,CN_SH
SH.603228,景旺电子,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-06,1603228,False,N/A,False,,CN_SH
SH.603229,奥翔药业,100,STOCK,N/A,,N/A,,N/A,N/A,2017-05-09,74182676739741,False,N/A,False,,CN_SH
SH.603230,内蒙新华,100,STOCK,N/A,,N/A,,N/A,N/A,2021-12-24,81372451993246,False,N/A,False,,CN_SH
SH.603232,格尔软件,100,STOCK,N/A,,N/A,,N/A,N/A,2017-04-21,74139727066784,False,N/A,False,,CN_SH
SH.603233,大参林,100,STOCK,N/A,,N/A,,N/A,N/A,2017-07-31,74547748959905,False,N/A,False,,CN_SH
SH.603235,天新药业,100,STOCK,N/A,,N/A,,N/A,N/A,2022-07-12,82313049831075,False,N/A,False,,CN_SH
SH.603236,移远通信,100,STOCK,N/A,,N/A,,N/A,N/A,2019-07-16,77618650576548,False,N/A,False,,CN_SH
SH.603237,五芳斋,100,STOCK,N/A,,N/A,,N/A,N/A,2022-08-31,82540683097765,False,N/A,False,,CN_SH
SH.603238,诺邦股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-02-22,73834784388774,False,N/A,False,,CN_SH
SH.603239,浙江仙通,100,STOCK,N/A,,N/A,,N/A,N/A,2016-12-30,1603239,False,N/A,False,,CN_SH
SH.603255,鼎际得,100,STOCK,N/A,,N/A,,N/A,N/A,2022-08-18,82390359242423,False,N/A,False,,CN_SH
SH.603256,宏和科技,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77549931099832,False,N/A,False,,CN_SH
SH.603258,电魂网络,100,STOCK,N/A,,N/A,,N/A,N/A,2016-10-26,1603258,False,N/A,False,,CN_SH
SH.603259,药明康德,100,STOCK,N/A,,N/A,,N/A,N/A,2018-05-08,75746044835515,False,N/A,False,,CN_SH
SH.603260,合盛硅业,100,STOCK,N/A,,N/A,,N/A,N/A,2017-10-30,74938590983868,False,N/A,False,,CN_SH
SH.603261,立航科技,100,STOCK,N/A,,N/A,,N/A,N/A,2022-03-15,81819128592061,False,N/A,False,,CN_SH
SH.603266,天龙股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-10,1603266,False,N/A,False,,CN_SH
SH.603267,鸿远电子,100,STOCK,N/A,,N/A,,N/A,N/A,2019-05-15,77339477702339,False,N/A,False,,CN_SH
SH.603268,松发股份,100,STOCK,N/A,,N/A,,N/A,N/A,2015-03-19,70918501594820,False,N/A,False,,CN_SH
SH.603269,海鸥股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-05-17,74217036478149,False,N/A,False,,CN_SH
SH.603272,联翔股份,100,STOCK,N/A,,N/A,,N/A,N/A,2022-05-20,82068236695240,False,N/A,False,,CN_SH
SH.603277,银都股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-11,74723842619085,False,N/A,False,,CN_SH
SH.603278,大业股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-11-13,74994425558734,False,N/A,False,,CN_SH
SH.603279,景津装备,100,STOCK,N/A,,N/A,,N/A,N/A,2019-07-29,77670190184143,False,N/A,False,,CN_SH
SH.603280,南方路机,100,STOCK,N/A,,N/A,,N/A,N/A,2022-11-08,82819855972048,False,N/A,False,,CN_SH
SH.603281,江瀚新材,100,STOCK,N/A,,N/A,,N/A,N/A,2023-01-31,83154863421137,False,N/A,False,,CN_SH
SH.603283,赛腾股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-12-25,75179109152467,False,N/A,False,,CN_SH
SH.603286,日盈电子,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74302935824086,False,N/A,False,,CN_SH
SH.603288,海天味业,100,STOCK,N/A,,N/A,,N/A,N/A,2014-02-11,69196219709144,False,N/A,False,,CN_SH
SH.603289,泰瑞机器,100,STOCK,N/A,,N/A,,N/A,N/A,2017-10-31,74938590983897,False,N/A,False,,CN_SH
SH.603290,斯达半导,100,STOCK,N/A,,N/A,,N/A,N/A,2020-02-04,78456169199322,False,N/A,False,,CN_SH
SH.603291,联合水务,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83335252047579,False,N/A,False,,CN_SH
SH.603297,永新光学,100,STOCK,N/A,,N/A,,N/A,N/A,2018-09-10,76291505682145,False,N/A,False,,CN_SH
SH.603298,杭叉集团,100,STOCK,N/A,,N/A,,N/A,N/A,2016-12-27,1603298,False,N/A,False,,CN_SH
SH.603299,苏盐井神,100,STOCK,N/A,,N/A,,N/A,N/A,2015-12-31,1603299,False,N/A,False,,CN_SH
SH.603300,华铁应急,100,STOCK,N/A,,N/A,,N/A,N/A,2015-05-29,71223444272868,False,N/A,False,,CN_SH
SH.603301,振德医疗,100,STOCK,N/A,,N/A,,N/A,N/A,2018-04-12,75634375685861,False,N/A,False,,CN_SH
SH.603302,鑫广绿环,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75174814185190,False,N/A,False,,CN_SH
SH.603303,得邦照明,100,STOCK,N/A,,N/A,,N/A,N/A,2017-03-30,74019467982567,False,N/A,False,,CN_SH
SH.603305,旭升集团,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74453259679465,False,N/A,False,,CN_SH
SH.603306,华懋科技,100,STOCK,N/A,,N/A,,N/A,N/A,2014-09-26,70171177285354,False,N/A,False,,CN_SH
SH.603307,扬州金泉,100,STOCK,N/A,,N/A,,N/A,N/A,2023-02-16,83176338257643,False,N/A,False,,CN_SH
SH.603308,应流股份,100,STOCK,N/A,,N/A,,N/A,N/A,2014-01-22,69110320363244,False,N/A,False,,CN_SH
SH.603309,维力医疗,100,STOCK,N/A,,N/A,,N/A,N/A,2015-03-02,70845487150829,False,N/A,False,,CN_SH
SH.603311,金海高科,100,STOCK,N/A,,N/A,,N/A,N/A,2015-05-18,71176199632623,False,N/A,False,,CN_SH
SH.603313,梦百合,100,STOCK,N/A,,N/A,,N/A,N/A,2016-10-13,1603313,False,N/A,False,,CN_SH
SH.603315,福鞍股份,100,STOCK,N/A,,N/A,,N/A,N/A,2015-04-24,71073120417523,False,N/A,False,,CN_SH
SH.603316,诚邦股份,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74272871053044,False,N/A,False,,CN_SH
SH.603317,天味食品,100,STOCK,N/A,,N/A,,N/A,N/A,2019-04-16,77223513585397,False,N/A,False,,CN_SH
SH.603318,水发燃气,100,STOCK,N/A,,N/A,,N/A,N/A,2015-04-24,71073120417526,False,N/A,False,,CN_SH
SH.603319,湘油泵,100,STOCK,N/A,,N/A,,N/A,N/A,2016-11-30,1603319,False,N/A,False,,CN_SH
SH.603320,迪贝电气,100,STOCK,N/A,,N/A,,N/A,N/A,2017-05-02,74156906936056,False,N/A,False,,CN_SH
SH.603321,梅轮电梯,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-15,74753907390201,False,N/A,False,,CN_SH
SH.603322,超讯通信,100,STOCK,N/A,,N/A,,N/A,N/A,2016-07-28,1603322,False,N/A,False,,CN_SH
SH.603323,苏农银行,100,STOCK,N/A,,N/A,,N/A,N/A,2016-11-29,1603323,False,N/A,False,,CN_SH
SH.603324,盛剑环境,100,STOCK,N/A,,N/A,,N/A,N/A,2021-04-07,80388904482556,False,N/A,False,,CN_SH
SH.603326,我乐家居,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74281460987646,False,N/A,False,,CN_SH
SH.603327,福蓉科技,100,STOCK,N/A,,N/A,,N/A,N/A,2019-05-23,77369542473471,False,N/A,False,,CN_SH
SH.603328,依顿电子,100,STOCK,N/A,,N/A,,N/A,N/A,2014-07-01,69797515130624,False,N/A,False,,CN_SH
SH.603329,上海雅仕,100,STOCK,N/A,,N/A,,N/A,N/A,2017-12-29,75209173923585,False,N/A,False,,CN_SH
SH.603330,天洋新材,100,STOCK,N/A,,N/A,,N/A,N/A,2017-02-13,73821899486978,False,N/A,False,,CN_SH
SH.603331,百达精工,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74436079810307,False,N/A,False,,CN_SH
SH.603332,苏州龙杰,100,STOCK,N/A,,N/A,,N/A,N/A,2019-01-17,76828376594180,False,N/A,False,,CN_SH
SH.603333,尚纬股份,100,STOCK,N/A,,N/A,,N/A,N/A,2012-05-07,66425965803269,False,N/A,False,,CN_SH
SH.603335,迪生力,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74375950268167,False,N/A,False,,CN_SH
SH.603336,宏辉果蔬,100,STOCK,N/A,,N/A,,N/A,N/A,2016-11-24,1603336,False,N/A,False,,CN_SH
SH.603337,杰克股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-19,73714525304585,False,N/A,False,,CN_SH
SH.603338,浙江鼎力,100,STOCK,N/A,,N/A,,N/A,N/A,2015-03-25,70944271398666,False,N/A,False,,CN_SH
SH.603339,四方科技,100,STOCK,N/A,,N/A,,N/A,N/A,2016-05-19,1603339,False,N/A,False,,CN_SH
SH.603345,安井食品,100,STOCK,N/A,,N/A,,N/A,N/A,2017-02-22,73826194454289,False,N/A,False,,CN_SH
SH.603348,文灿股份,100,STOCK,N/A,,N/A,,N/A,N/A,2018-04-26,75698800195348,False,N/A,False,,CN_SH
SH.603351,威尔药业,100,STOCK,N/A,,N/A,,N/A,N/A,2019-01-30,76918570907415,False,N/A,False,,CN_SH
SH.603353,和顺石油,100,STOCK,N/A,,N/A,,N/A,N/A,2020-04-07,78666622596889,False,N/A,False,,CN_SH
SH.603355,莱克电气,100,STOCK,N/A,,N/A,,N/A,N/A,2015-05-13,71154724796187,False,N/A,False,,CN_SH
SH.603356,华菱精工,100,STOCK,N/A,,N/A,,N/A,N/A,2018-01-24,75325138040604,False,N/A,False,,CN_SH
SH.603357,设计总院,100,STOCK,N/A,,N/A,,N/A,N/A,2017-08-01,74552043927325,False,N/A,False,,CN_SH
SH.603358,华达科技,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-25,73744590075678,False,N/A,False,,CN_SH
SH.603359,东珠生态,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74603583534879,False,N/A,False,,CN_SH
SH.603360,百傲化学,100,STOCK,N/A,,N/A,,N/A,N/A,2017-02-06,73761769944864,False,N/A,False,,CN_SH
SH.603363,傲农生物,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-26,74788267128611,False,N/A,False,,CN_SH
SH.603365,水星家纺,100,STOCK,N/A,,N/A,,N/A,N/A,2017-11-20,75028785297189,False,N/A,False,,CN_SH
SH.603366,日出东方,100,STOCK,N/A,,N/A,,N/A,N/A,2012-05-21,66486095345446,False,N/A,False,,CN_SH
SH.603367,辰欣药业,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-29,74814036932391,False,N/A,False,,CN_SH
SH.603368,柳药集团,100,STOCK,N/A,,N/A,,N/A,N/A,2014-12-04,70467530028840,False,N/A,False,,CN_SH
SH.603369,今世缘,100,STOCK,N/A,,N/A,,N/A,N/A,2014-07-03,69806105065257,False,N/A,False,,CN_SH
SH.603377,东方时尚,100,STOCK,N/A,,N/A,,N/A,N/A,2016-02-05,1603377,False,N/A,False,,CN_SH
SH.603378,亚士创能,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-28,74814036932402,False,N/A,False,,CN_SH
SH.603379,三美股份,100,STOCK,N/A,,N/A,,N/A,N/A,2019-04-02,77167679010611,False,N/A,False,,CN_SH
SH.603380,易德龙,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74375950268212,False,N/A,False,,CN_SH
SH.603383,顶点软件,100,STOCK,N/A,,N/A,,N/A,N/A,2017-05-22,74247101249335,False,N/A,False,,CN_SH
SH.603385,惠达卫浴,100,STOCK,N/A,,N/A,,N/A,N/A,2017-04-05,74032352884537,False,N/A,False,,CN_SH
SH.603386,骏亚科技,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-12,74728137586490,False,N/A,False,,CN_SH
SH.603387,基蛋生物,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74483324450619,False,N/A,False,,CN_SH
SH.603388,元成股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-03-24,73912093800252,False,N/A,False,,CN_SH
SH.603389,亚振家居,100,STOCK,N/A,,N/A,,N/A,N/A,2016-12-15,1603389,False,N/A,False,,CN_SH
SH.603390,通达电气,100,STOCK,N/A,,N/A,,N/A,N/A,2019-11-25,78185586259774,False,N/A,False,,CN_SH
SH.603392,万泰生物,100,STOCK,N/A,,N/A,,N/A,N/A,2020-04-29,78829831354176,False,N/A,False,,CN_SH
SH.603393,新天然气,100,STOCK,N/A,,N/A,,N/A,N/A,2016-09-12,1603393,False,N/A,False,,CN_SH
SH.603396,金辰股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-10-18,74882756409156,False,N/A,False,,CN_SH
SH.603398,沐邦高科,100,STOCK,N/A,,N/A,,N/A,N/A,2015-12-09,1603398,False,N/A,False,,CN_SH
SH.603399,吉翔股份,100,STOCK,N/A,,N/A,,N/A,N/A,2012-08-24,66894117238599,False,N/A,False,,CN_SH
SH.603408,建霖家居,100,STOCK,N/A,,N/A,,N/A,N/A,2020-07-30,79246443181904,False,N/A,False,,CN_SH
SH.603416,信捷电气,100,STOCK,N/A,,N/A,,N/A,N/A,2016-12-21,1603416,False,N/A,False,,CN_SH
SH.603421,鼎信通讯,100,STOCK,N/A,,N/A,,N/A,N/A,2016-10-11,1603421,False,N/A,False,,CN_SH
SH.603429,集友股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-24,73766064912229,False,N/A,False,,CN_SH
SH.603439,贵州三力,100,STOCK,N/A,,N/A,,N/A,N/A,2020-04-28,78851306190703,False,N/A,False,,CN_SH
SH.603444,吉比特,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-04,1603444,False,N/A,False,,CN_SH
SH.603456,九洲药业,100,STOCK,N/A,,N/A,,N/A,N/A,2014-10-10,70231306827648,False,N/A,False,,CN_SH
SH.603458,勘设股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-08-09,74586403665794,False,N/A,False,,CN_SH
SH.603466,风语筑,100,STOCK,N/A,,N/A,,N/A,N/A,2017-10-20,74874166474634,False,N/A,False,,CN_SH
SH.603477,巨星农牧,100,STOCK,N/A,,N/A,,N/A,N/A,2017-12-18,75149044381589,False,N/A,False,,CN_SH
SH.603486,科沃斯,100,STOCK,N/A,,N/A,,N/A,N/A,2018-05-28,75840534116254,False,N/A,False,,CN_SH
SH.603488,展鹏科技,100,STOCK,N/A,,N/A,,N/A,N/A,2017-05-16,74212741511072,False,N/A,False,,CN_SH
SH.603489,八方股份,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78005197633441,False,N/A,False,,CN_SH
SH.603496,恒为科技,100,STOCK,N/A,,N/A,,N/A,N/A,2017-06-07,74307230791592,False,N/A,False,,CN_SH
SH.603499,翔港科技,100,STOCK,N/A,,N/A,,N/A,N/A,2017-10-16,74844101703595,False,N/A,False,,CN_SH
SH.603500,祥和实业,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-04,74698072815532,False,N/A,False,,CN_SH
SH.603501,韦尔股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-05-04,74161201903533,False,N/A,False,,CN_SH
SH.603505,金石资源,100,STOCK,N/A,,N/A,,N/A,N/A,2017-05-03,74161201903537,False,N/A,False,,CN_SH
SH.603506,南都物业,100,STOCK,N/A,,N/A,,N/A,N/A,2018-02-01,75299368236978,False,N/A,False,,CN_SH
SH.603507,振江股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-11-06,74968655755187,False,N/A,False,,CN_SH
SH.603508,思维列控,100,STOCK,N/A,,N/A,,N/A,N/A,2015-12-24,1603508,False,N/A,False,,CN_SH
SH.603511,爱慕股份,100,STOCK,N/A,,N/A,,N/A,N/A,2021-05-31,80449034024887,False,N/A,False,,CN_SH
SH.603515,欧普照明,100,STOCK,N/A,,N/A,,N/A,N/A,2016-08-19,1603515,False,N/A,False,,CN_SH
SH.603516,淳中科技,100,STOCK,N/A,,N/A,,N/A,N/A,2018-02-02,75355202811836,False,N/A,False,,CN_SH
SH.603517,绝味食品,100,STOCK,N/A,,N/A,,N/A,N/A,2017-03-17,73972223342525,False,N/A,False,,CN_SH
SH.603518,锦泓集团,100,STOCK,N/A,,N/A,,N/A,N/A,2014-12-03,70463235061694,False,N/A,False,,CN_SH
SH.603519,立霸股份,100,STOCK,N/A,,N/A,,N/A,N/A,2015-03-19,70918501595071,False,N/A,False,,CN_SH
SH.603520,司太立,100,STOCK,N/A,,N/A,,N/A,N/A,2016-03-09,1603520,False,N/A,False,,CN_SH
SH.603527,众源新材,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-07,74702367782855,False,N/A,False,,CN_SH
SH.603528,多伦科技,100,STOCK,N/A,,N/A,,N/A,N/A,2016-05-03,1603528,False,N/A,False,,CN_SH
SH.603529,爱玛科技,100,STOCK,N/A,,N/A,,N/A,N/A,2021-06-15,80625127684041,False,N/A,False,,CN_SH
SH.603530,神马电力,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77614355609546,False,N/A,False,,CN_SH
SH.603533,掌阅科技,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-21,74762497325005,False,N/A,False,,CN_SH
SH.603535,嘉诚国际,100,STOCK,N/A,,N/A,,N/A,N/A,2017-08-08,74582108698575,False,N/A,False,,CN_SH
SH.603536,惠发食品,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74333000595408,False,N/A,False,,CN_SH
SH.603538,美诺华,100,STOCK,N/A,,N/A,,N/A,N/A,2017-04-07,74045237786578,False,N/A,False,,CN_SH
SH.603551,奥普家居,100,STOCK,N/A,,N/A,,N/A,N/A,2020-01-15,78396039657439,False,N/A,False,,CN_SH
SH.603555,贵人鸟,100,STOCK,N/A,,N/A,,N/A,N/A,2014-01-24,69118910298083,False,N/A,False,,CN_SH
SH.603556,海兴电力,100,STOCK,N/A,,N/A,,N/A,N/A,2016-11-10,1603556,False,N/A,False,,CN_SH
SH.603557,ST起步,100,STOCK,N/A,,N/A,,N/A,N/A,2017-08-18,74633648306149,False,N/A,False,,CN_SH
SH.603558,健盛集团,100,STOCK,N/A,,N/A,,N/A,N/A,2015-01-27,70699458263014,False,N/A,False,,CN_SH
SH.603559,中通国脉,100,STOCK,N/A,,N/A,,N/A,N/A,2016-12-02,1603559,False,N/A,False,,CN_SH
SH.603565,中谷物流,100,STOCK,N/A,,N/A,,N/A,N/A,2020-09-25,79418241873901,False,N/A,False,,CN_SH
SH.603566,普莱柯,100,STOCK,N/A,,N/A,,N/A,N/A,2015-05-18,71176199632878,False,N/A,False,,CN_SH
SH.603567,珍宝岛,100,STOCK,N/A,,N/A,,N/A,N/A,2015-04-24,71073120417775,False,N/A,False,,CN_SH
SH.603568,伟明环保,100,STOCK,N/A,,N/A,,N/A,N/A,2015-05-28,71219149305840,False,N/A,False,,CN_SH
SH.603569,长久物流,100,STOCK,N/A,,N/A,,N/A,N/A,2016-08-10,1603569,False,N/A,False,,CN_SH
SH.603577,汇金通,100,STOCK,N/A,,N/A,,N/A,N/A,2016-12-22,1603577,False,N/A,False,,CN_SH
SH.603578,三星新材,100,STOCK,N/A,,N/A,,N/A,N/A,2017-03-06,73912093800442,False,N/A,False,,CN_SH
SH.603579,荣泰健康,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-11,73705935370235,False,N/A,False,,CN_SH
SH.603580,艾艾精工,100,STOCK,N/A,,N/A,,N/A,N/A,2017-05-25,74285755955196,False,N/A,False,,CN_SH
SH.603583,捷昌驱动,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,76257145944063,False,N/A,False,,CN_SH
SH.603585,苏利股份,100,STOCK,N/A,,N/A,,N/A,N/A,2016-12-14,1603585,False,N/A,False,,CN_SH
SH.603586,金麒麟,100,STOCK,N/A,,N/A,,N/A,N/A,2017-04-06,74032352884738,False,N/A,False,,CN_SH
SH.603587,地素时尚,100,STOCK,N/A,,N/A,,N/A,N/A,2018-06-22,74337295562755,False,N/A,False,,CN_SH
SH.603588,高能环境,100,STOCK,N/A,,N/A,,N/A,N/A,2014-12-29,70574904211460,False,N/A,False,,CN_SH
SH.603589,口子窖,100,STOCK,N/A,,N/A,,N/A,N/A,2015-06-29,71356588259333,False,N/A,False,,CN_SH
SH.603590,康辰药业,100,STOCK,N/A,,N/A,,N/A,N/A,2018-08-27,76227081172998,False,N/A,False,,CN_SH
SH.603595,东尼电子,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74466144581643,False,N/A,False,,CN_SH
SH.603596,伯特利,100,STOCK,N/A,,N/A,,N/A,N/A,2018-04-27,75625785751564,False,N/A,False,,CN_SH
SH.603598,引力传媒,100,STOCK,N/A,,N/A,,N/A,N/A,2015-05-27,71214854338574,False,N/A,False,,CN_SH
SH.603599,广信股份,100,STOCK,N/A,,N/A,,N/A,N/A,2015-05-13,71154724796431,False,N/A,False,,CN_SH
SH.603600,永艺股份,100,STOCK,N/A,,N/A,,N/A,N/A,2015-01-23,70682278393872,False,N/A,False,,CN_SH
SH.603601,再升科技,100,STOCK,N/A,,N/A,,N/A,N/A,2015-01-22,70677983426577,False,N/A,False,,CN_SH
SH.603602,纵横通信,100,STOCK,N/A,,N/A,,N/A,N/A,2017-08-10,74607878502418,False,N/A,False,,CN_SH
SH.603603,*ST博天,100,STOCK,N/A,,N/A,,N/A,N/A,2017-02-17,73821899487251,False,N/A,False,,CN_SH
SH.603605,珀莱雅,100,STOCK,N/A,,N/A,,N/A,N/A,2017-11-15,75003015493653,False,N/A,False,,CN_SH
SH.603606,东方电缆,100,STOCK,N/A,,N/A,,N/A,N/A,2014-10-15,70252781664278,False,N/A,False,,CN_SH
SH.603607,京华激光,100,STOCK,N/A,,N/A,,N/A,N/A,2017-10-25,74887051376663,False,N/A,False,,CN_SH
SH.603608,天创时尚,100,STOCK,N/A,,N/A,,N/A,N/A,2016-02-18,1603608,False,N/A,False,,CN_SH
SH.603609,禾丰股份,100,STOCK,N/A,,N/A,,N/A,N/A,2014-08-08,69960723888153,False,N/A,False,,CN_SH
SH.603610,麒盛科技,100,STOCK,N/A,,N/A,,N/A,N/A,2019-10-29,78069622143002,False,N/A,False,,CN_SH
SH.603611,诺力股份,100,STOCK,N/A,,N/A,,N/A,N/A,2015-01-28,70703753230363,False,N/A,False,,CN_SH
SH.603612,索通发展,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74491914385436,False,N/A,False,,CN_SH
SH.603613,国联股份,100,STOCK,N/A,,N/A,,N/A,N/A,2019-07-30,77674485151773,False,N/A,False,,CN_SH
SH.603615,茶花股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-02-13,73796129683487,False,N/A,False,,CN_SH
SH.603616,韩建河山,100,STOCK,N/A,,N/A,,N/A,N/A,2015-06-11,71279278848032,False,N/A,False,,CN_SH
SH.603617,君禾股份,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74423194908705,False,N/A,False,,CN_SH
SH.603618,杭电股份,100,STOCK,N/A,,N/A,,N/A,N/A,2015-02-17,70789652576290,False,N/A,False,,CN_SH
SH.603619,中曼石油,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74603583535139,False,N/A,False,,CN_SH
SH.603626,科森科技,100,STOCK,N/A,,N/A,,N/A,N/A,2017-02-09,73778949814314,False,N/A,False,,CN_SH
SH.603628,清源股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-12,1603628,False,N/A,False,,CN_SH
SH.603629,利通电子,100,STOCK,N/A,,N/A,,N/A,N/A,2018-12-24,76738182281261,False,N/A,False,,CN_SH
SH.603630,拉芳家化,100,STOCK,N/A,,N/A,,N/A,N/A,2017-03-13,73946453538862,False,N/A,False,,CN_SH
SH.603633,徕木股份,100,STOCK,N/A,,N/A,,N/A,N/A,2016-11-17,1603633,False,N/A,False,,CN_SH
SH.603636,南威软件,100,STOCK,N/A,,N/A,,N/A,N/A,2014-12-30,70579199178804,False,N/A,False,,CN_SH
SH.603637,镇海股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-02-08,73774654847029,False,N/A,False,,CN_SH
SH.603638,艾迪精密,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-20,73718820272182,False,N/A,False,,CN_SH
SH.603639,海利尔,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-12,73684460533815,False,N/A,False,,CN_SH
SH.603648,畅联股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-09-13,74736727521344,False,N/A,False,,CN_SH
SH.603650,彤程新材,100,STOCK,N/A,,N/A,,N/A,N/A,2018-06-27,75965088168002,False,N/A,False,,CN_SH
SH.603655,朗博科技,100,STOCK,N/A,,N/A,,N/A,N/A,2017-12-29,75213468891207,False,N/A,False,,CN_SH
SH.603656,泰禾智能,100,STOCK,N/A,,N/A,,N/A,N/A,2017-03-21,74006583081032,False,N/A,False,,CN_SH
SH.603657,春光科技,100,STOCK,N/A,,N/A,,N/A,N/A,2018-07-30,76111117056073,False,N/A,False,,CN_SH
SH.603658,安图生物,100,STOCK,N/A,,N/A,,N/A,N/A,2016-09-01,1603658,False,N/A,False,,CN_SH
SH.603659,璞泰来,100,STOCK,N/A,,N/A,,N/A,N/A,2017-11-03,74964360788043,False,N/A,False,,CN_SH
SH.603660,苏州科达,100,STOCK,N/A,,N/A,,N/A,N/A,2016-12-01,1603660,False,N/A,False,,CN_SH
SH.603661,恒林股份,100,STOCK,N/A,,N/A,,N/A,N/A,2017-11-21,75028785297485,False,N/A,False,,CN_SH
SH.603662,柯力传感,100,STOCK,N/A,,N/A,,N/A,N/A,2019-08-06,77704549922894,False,N/A,False,,CN_SH
SH.603663,三祥新材,100,STOCK,N/A,,N/A,,N/A,N/A,2016-08-01,1603663,False,N/A,False,,CN_SH
SH.603665,康隆达,100,STOCK,N/A,,N/A,,N/A,N/A,2017-03-13,73946453538897,False,N/A,False,,CN_SH
SH.603666,亿嘉和,100,STOCK,N/A,,N/A,,N/A,N/A,2018-06-12,75930728429650,False,N/A,False,,CN_SH
SH.603667,五洲新春,100,STOCK,N/A,,N/A,,N/A,N/A,2016-10-25,1603667,False,N/A,False,,CN_SH
SH.603668,天马科技,100,STOCK,N/A,,N/A,,N/A,N/A,2017-01-17,1603668,False,N/A,False,,CN_SH
SH.603669,灵康药业,100,STOCK,N/A,,N/A,,N/A,N/A,2015-05-28,71219149305941,False,N/A,False,,CN_SH
SH.603676,卫信康,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74513389221980,False,N/A,False,,CN_SH
SH.603677,奇精机械,100,STOCK,N/A,,N/A,,N/A,N/A,2017-02-06,73791834716253,False,N/A,False,,CN_SH
SH.603678,火炬电子,100,STOCK,N/A,,N/A,,N/A,N/A,2015-01-26,70695163295838,False,N/A,False,,CN_SH
SH.603679,华体科技,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74371655301215,False,N/A,False,,CN_SH
SH.603680,今创集团,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74247101249632,False,N/A,False,,CN_SH
SH.603681,永冠新材,100,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77043124959329,False,N/A,False,,CN_SH
SH.603682,锦和商管,100,STOCK,N/A,,N/A,,N/A,N/A,2020-04-21,78816946452578,False,N/A,False,,CN_SH
