code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
SZ.000429,粤高速A,100,STOCK,N/A,,N/A,,N/A,N/A,1998-02-20,2000429,False,N/A,False,,CN_SZ
SZ.000430,张家界,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-29,41815803594286,False,N/A,False,,CN_SZ
SZ.000488,晨鸣纸业,100,STOCK,N/A,,N/A,,N/A,N/A,2000-11-20,60331407607400,False,N/A,False,,CN_SZ
SZ.000498,山东路桥,100,STOCK,N/A,,N/A,,N/A,N/A,1997-06-09,43035574306418,False,N/A,False,,CN_SZ
SZ.000501,武商集团,100,STOCK,N/A,,N/A,,N/A,N/A,1992-11-20,35897338660469,False,N/A,False,,CN_SZ
SZ.000503,国新健康,100,STOCK,N/A,,N/A,,N/A,N/A,1992-11-30,35940288333431,False,N/A,False,,CN_SZ
SZ.000504,南华生物,100,STOCK,N/A,,N/A,,N/A,N/A,1992-12-08,35974648071800,False,N/A,False,,CN_SZ
SZ.000505,京粮控股,100,STOCK,N/A,,N/A,,N/A,N/A,1992-12-21,36030482646649,False,N/A,False,,CN_SZ
SZ.000506,中润资源,100,STOCK,N/A,,N/A,,N/A,N/A,1993-03-12,36378374997626,False,N/A,False,,CN_SZ
SZ.000507,珠海港,100,STOCK,N/A,,N/A,,N/A,N/A,1993-03-26,36438504539771,False,N/A,False,,CN_SZ
SZ.000509,华塑控股,100,STOCK,N/A,,N/A,,N/A,N/A,1993-05-07,36618893166205,False,N/A,False,,CN_SZ
SZ.000510,新金路,100,STOCK,N/A,,N/A,,N/A,N/A,1993-05-07,36618893166206,False,N/A,False,,CN_SZ
SZ.000513,丽珠集团,100,STOCK,N/A,,N/A,,N/A,N/A,1993-10-28,69084550956673,False,N/A,False,,CN_SZ
SZ.000514,渝开发,100,STOCK,N/A,,N/A,,N/A,N/A,1993-07-12,36902361007746,False,N/A,False,,CN_SZ
SZ.000516,国际医学,100,STOCK,N/A,,N/A,,N/A,N/A,1993-08-09,37022620092036,False,N/A,False,,CN_SZ
SZ.000517,荣安地产,100,STOCK,N/A,,N/A,,N/A,N/A,1993-08-06,37009735190149,False,N/A,False,,CN_SZ
SZ.000518,四环生物,100,STOCK,N/A,,N/A,,N/A,N/A,1993-09-08,37151469110918,False,N/A,False,,CN_SZ
SZ.000519,中兵红箭,100,STOCK,N/A,,N/A,,N/A,N/A,1993-10-08,37280318129799,False,N/A,False,,CN_SZ
SZ.000520,长航凤凰,100,STOCK,N/A,,N/A,,N/A,N/A,1993-10-25,37353332573832,False,N/A,False,,CN_SZ
SZ.000521,长虹美菱,100,STOCK,N/A,,N/A,,N/A,N/A,1993-10-18,37323267802761,False,N/A,False,,CN_SZ
SZ.000523,广州浪奇,100,STOCK,N/A,,N/A,,N/A,N/A,1993-11-08,37413462115979,False,N/A,False,,CN_SZ
SZ.000524,岭南控股,100,STOCK,N/A,,N/A,,N/A,N/A,1993-11-18,37456411788940,False,N/A,False,,CN_SZ
SZ.000525,ST红太阳,100,STOCK,N/A,,N/A,,N/A,N/A,1993-10-28,37366217475725,False,N/A,False,,CN_SZ
SZ.000526,学大教育,100,STOCK,N/A,,N/A,,N/A,N/A,1993-11-01,37383397344910,False,N/A,False,,CN_SZ
SZ.000528,柳工,100,STOCK,N/A,,N/A,,N/A,N/A,1993-11-18,37456411788944,False,N/A,False,,CN_SZ
SZ.000529,广弘控股,100,STOCK,N/A,,N/A,,N/A,N/A,1993-11-18,37456411788945,False,N/A,False,,CN_SZ
SZ.000530,冰山冷热,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-08,37542311134866,False,N/A,False,,CN_SZ
SZ.000531,穗恒运A,100,STOCK,N/A,,N/A,,N/A,N/A,1994-01-06,37666865186451,False,N/A,False,,CN_SZ
SZ.000532,华金资本,100,STOCK,N/A,,N/A,,N/A,N/A,1994-01-03,37653980284564,False,N/A,False,,CN_SZ
SZ.000533,顺钠股份,100,STOCK,N/A,,N/A,,N/A,N/A,1994-01-03,37653980284565,False,N/A,False,,CN_SZ
SZ.000534,万泽股份,100,STOCK,N/A,,N/A,,N/A,N/A,1994-01-10,37684045055638,False,N/A,False,,CN_SZ
SZ.000536,华映科技,100,STOCK,N/A,,N/A,,N/A,N/A,1993-11-26,37490771527320,False,N/A,False,,CN_SZ
SZ.000537,广宇发展,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-10,37550901069465,False,N/A,False,,CN_SZ
SZ.000538,云南白药,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-15,37572375905946,False,N/A,False,,CN_SZ
SZ.000539,粤电力A,100,STOCK,N/A,,N/A,,N/A,N/A,1993-11-26,37490771527323,False,N/A,False,,CN_SZ
SZ.000540,中天金融,100,STOCK,N/A,,N/A,,N/A,N/A,1994-02-02,37782829303452,False,N/A,False,,CN_SZ
SZ.000541,佛山照明,100,STOCK,N/A,,N/A,,N/A,N/A,1993-11-23,37477886625437,False,N/A,False,,CN_SZ
SZ.000543,皖能电力,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-20,37593850742431,False,N/A,False,,CN_SZ
SZ.000544,中原环保,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-08,37542311134880,False,N/A,False,,CN_SZ
SZ.000545,金浦钛业,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-15,37572375905953,False,N/A,False,,CN_SZ
SZ.000546,金圆股份,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-15,37572375905954,False,N/A,False,,CN_SZ
SZ.000547,航天发展,100,STOCK,N/A,,N/A,,N/A,N/A,1993-11-30,37507951396515,False,N/A,False,,CN_SZ
SZ.000548,湖南投资,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-20,37593850742436,False,N/A,False,,CN_SZ
SZ.000550,江铃汽车,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-01,37512246363814,False,N/A,False,,CN_SZ
SZ.000551,创元科技,100,STOCK,N/A,,N/A,,N/A,N/A,1994-01-06,37666865186471,False,N/A,False,,CN_SZ
SZ.000552,靖远煤电,100,STOCK,N/A,,N/A,,N/A,N/A,1994-01-06,37666865186472,False,N/A,False,,CN_SZ
SZ.000553,安道麦A,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-03,37520836298409,False,N/A,False,,CN_SZ
SZ.000554,泰山石油,100,STOCK,N/A,,N/A,,N/A,N/A,1993-12-15,37572375905962,False,N/A,False,,CN_SZ
SZ.000555,神州信息,100,STOCK,N/A,,N/A,,N/A,N/A,1994-04-08,38062002177707,False,N/A,False,,CN_SZ
SZ.000557,西部创业,100,STOCK,N/A,,N/A,,N/A,N/A,1994-06-17,38362649888429,False,N/A,False,,CN_SZ
SZ.000558,莱茵体育,100,STOCK,N/A,,N/A,,N/A,N/A,1994-05-09,38195146163886,False,N/A,False,,CN_SZ
SZ.000559,万向钱潮,100,STOCK,N/A,,N/A,,N/A,N/A,1994-01-10,37684045055663,False,N/A,False,,CN_SZ
SZ.000560,我爱我家,100,STOCK,N/A,,N/A,,N/A,N/A,1994-02-02,37782829303472,False,N/A,False,,CN_SZ
SZ.000561,烽火电子,100,STOCK,N/A,,N/A,,N/A,N/A,1994-05-09,38195146163889,False,N/A,False,,CN_SZ
SZ.000563,陕国投A,100,STOCK,N/A,,N/A,,N/A,N/A,1994-01-10,37684045055667,False,N/A,False,,CN_SZ
SZ.000564,ST大集,100,STOCK,N/A,,N/A,,N/A,N/A,1994-01-10,37684045055668,False,N/A,False,,CN_SZ
SZ.000565,渝三峡A,100,STOCK,N/A,,N/A,,N/A,N/A,1994-04-08,38062002177717,False,N/A,False,,CN_SZ
SZ.000566,海南海药,100,STOCK,N/A,,N/A,,N/A,N/A,1994-05-25,38263865640630,False,N/A,False,,CN_SZ
SZ.000567,海德股份,100,STOCK,N/A,,N/A,,N/A,N/A,1994-05-25,38263865640631,False,N/A,False,,CN_SZ
SZ.000568,泸州老窖,100,STOCK,N/A,,N/A,,N/A,N/A,1994-05-09,38195146163896,False,N/A,False,,CN_SZ
SZ.000570,苏常柴A,100,STOCK,N/A,,N/A,,N/A,N/A,1994-07-01,38422779430586,False,N/A,False,,CN_SZ
SZ.000571,ST大洲,100,STOCK,N/A,,N/A,,N/A,N/A,1994-05-25,38263865640635,False,N/A,False,,CN_SZ
SZ.000572,海马汽车,100,STOCK,N/A,,N/A,,N/A,N/A,1994-08-08,38585988187836,False,N/A,False,,CN_SZ
SZ.000573,粤宏远A,100,STOCK,N/A,,N/A,,N/A,N/A,1994-08-15,38616052958909,False,N/A,False,,CN_SZ
SZ.000576,甘化科工,100,STOCK,N/A,,N/A,,N/A,N/A,1994-09-07,38714837206720,False,N/A,False,,CN_SZ
SZ.000581,威孚高科,100,STOCK,N/A,,N/A,,N/A,N/A,1998-09-24,2000581,False,N/A,False,,CN_SZ
SZ.000582,北部湾港,100,STOCK,N/A,,N/A,,N/A,N/A,1995-11-02,40523018438342,False,N/A,False,,CN_SZ
SZ.000584,哈工智能,100,STOCK,N/A,,N/A,,N/A,N/A,1995-11-28,40634687588040,False,N/A,False,,CN_SZ
SZ.000586,汇源通信,100,STOCK,N/A,,N/A,,N/A,N/A,1995-12-20,40729176868554,False,N/A,False,,CN_SZ
SZ.000587,*ST金洲,100,STOCK,N/A,,N/A,,N/A,N/A,1996-04-25,41274637715147,False,N/A,False,,CN_SZ
SZ.000589,贵州轮胎,100,STOCK,N/A,,N/A,,N/A,N/A,1996-03-08,41068479284941,False,N/A,False,,CN_SZ
SZ.000590,启迪药业,100,STOCK,N/A,,N/A,,N/A,N/A,1996-01-19,40858025887438,False,N/A,False,,CN_SZ
SZ.000591,太阳能,100,STOCK,N/A,,N/A,,N/A,N/A,1996-02-08,40943925233359,False,N/A,False,,CN_SZ
SZ.000592,平潭发展,100,STOCK,N/A,,N/A,,N/A,N/A,1996-03-27,41150083663568,False,N/A,False,,CN_SZ
SZ.000593,德龙汇能,100,STOCK,N/A,,N/A,,N/A,N/A,1996-03-12,41085659154129,False,N/A,False,,CN_SZ
SZ.000595,宝塔实业,100,STOCK,N/A,,N/A,,N/A,N/A,1996-04-19,41248867911379,False,N/A,False,,CN_SZ
SZ.000596,古井贡酒,100,STOCK,N/A,,N/A,,N/A,N/A,1996-09-27,2000596,False,N/A,False,,CN_SZ
SZ.000597,东北制药,100,STOCK,N/A,,N/A,,N/A,N/A,1996-05-23,41394896799445,False,N/A,False,,CN_SZ
SZ.000598,兴蓉环境,100,STOCK,N/A,,N/A,,N/A,N/A,1996-05-29,41420666603222,False,N/A,False,,CN_SZ
SZ.000599,青岛双星,100,STOCK,N/A,,N/A,,N/A,N/A,1996-04-30,41296112551639,False,N/A,False,,CN_SZ
SZ.000600,建投能源,100,STOCK,N/A,,N/A,,N/A,N/A,1996-06-06,41455026341592,False,N/A,False,,CN_SZ
SZ.000601,韶能股份,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-30,41820098561753,False,N/A,False,,CN_SZ
SZ.000603,盛达资源,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-23,41790033790683,False,N/A,False,,CN_SZ
SZ.000605,渤海股份,100,STOCK,N/A,,N/A,,N/A,N/A,1996-09-13,41880228103901,False,N/A,False,,CN_SZ
SZ.000606,*ST顺利,100,STOCK,N/A,,N/A,,N/A,N/A,1996-10-04,41970422417118,False,N/A,False,,CN_SZ
SZ.000607,华媒控股,100,STOCK,N/A,,N/A,,N/A,N/A,1996-08-30,41820098561759,False,N/A,False,,CN_SZ
SZ.000608,阳光股份,100,STOCK,N/A,,N/A,,N/A,N/A,1996-09-19,41905997907680,False,N/A,False,,CN_SZ
SZ.000609,中迪投资,100,STOCK,N/A,,N/A,,N/A,N/A,1996-10-10,41996192220897,False,N/A,False,,CN_SZ
SZ.000610,西安旅游,100,STOCK,N/A,,N/A,,N/A,N/A,1996-09-26,41936062678754,False,N/A,False,,CN_SZ
SZ.000612,焦作万方,100,STOCK,N/A,,N/A,,N/A,N/A,1996-09-26,41936062678756,False,N/A,False,,CN_SZ
SZ.000615,奥园美谷,100,STOCK,N/A,,N/A,,N/A,N/A,1996-10-16,42021962024679,False,N/A,False,,CN_SZ
SZ.000616,ST海投,100,STOCK,N/A,,N/A,,N/A,N/A,1996-11-08,42120746272488,False,N/A,False,,CN_SZ
SZ.000617,中油资本,100,STOCK,N/A,,N/A,,N/A,N/A,1996-10-22,42047731828457,False,N/A,False,,CN_SZ
SZ.000619,海螺新材,100,STOCK,N/A,,N/A,,N/A,N/A,1996-10-23,42052026795755,False,N/A,False,,CN_SZ
SZ.000620,新华联,100,STOCK,N/A,,N/A,,N/A,N/A,1996-10-29,42077796599532,False,N/A,False,,CN_SZ
